transaction_id,member_id,date,mcc,amount
T0006249,M00141,2025-09-15,5941,94.02
T0006250,M00141,2026-01-09,5541,434.95
T0006251,M00141,2026-06-13,4511,74.03
T0006252,M00141,2025-08-31,3002,121.29
T0006253,M00141,2025-12-19,3502,25.14
T0006254,M00141,2026-07-12,5812,143.73
T0006255,M00141,2026-03-14,5651,39.39
T0006256,M00141,2025-12-14,5941,71.62
T0006257,M00141,2026-04-16,3001,59.81
T0006258,M00141,2026-02-18,5541,187.35
T0006259,M00141,2025-10-20,3000,17.99
T0006260,M00141,2025-08-02,5311,6.8
T0006261,M00141,2026-01-13,5411,53.87
T0006262,M00141,2026-04-04,3503,106.54
T0006263,M00141,2026-03-05,5812,77.65
T0006264,M00141,2026-03-04,5541,228.65
T0006265,M00141,2025-08-14,5311,103.27
T0006266,M00141,2025-09-17,3502,37.95
T0006267,M00141,2026-04-22,3002,6.52
T0006268,M00141,2026-03-06,5732,52.6
T0006269,M00141,2025-12-27,5814,186.41
T0006270,M00141,2026-07-14,3503,45.06
T0006271,M00141,2025-08-21,5722,68.6
T0006272,M00141,2026-03-05,3001,101.63
T0006273,M00141,2025-11-29,4511,24.16
T0006274,M00141,2026-06-04,3000,124.37
T0006275,M00141,2026-03-30,5732,342.79
T0006276,M00141,2025-07-25,4511,56.1
T0006277,M00141,2026-04-01,5651,21.56
T0006278,M00141,2025-09-13,3002,62.39
T0006279,M00141,2025-07-24,7011,7.21
T0006280,M00141,2025-09-25,3503,93.4
T0006281,M00141,2025-09-01,4511,104.82
T0006282,M00141,2025-10-19,3502,356.25
T0006283,M00141,2025-11-22,4900,54.93
T0006284,M00141,2026-07-17,4511,100.33
T0006285,M00141,2026-01-30,4511,28.18
T0006286,M00141,2026-01-27,7011,46.69
T0006287,M00141,2026-05-07,7011,14.51
T0006288,M00141,2025-11-10,5814,54.88
T0006289,M00141,2025-10-24,5812,49.14
T0006290,M00142,2025-08-13,3502,72.48
T0006291,M00142,2026-03-15,3502,47.78
T0006292,M00142,2026-07-07,5651,47.87
T0006293,M00142,2025-09-03,5411,72.27
T0006294,M00142,2025-10-09,3501,69.44
T0006295,M00142,2026-06-11,5814,142.76
T0006296,M00142,2025-10-25,3501,59.11
T0006297,M00142,2026-02-18,3002,47.0
T0006298,M00142,2026-02-12,7011,55.66
T0006299,M00142,2025-08-12,7011,32.63
T0006300,M00142,2026-07-08,5722,46.53
T0006301,M00142,2025-09-07,5812,508.34
T0006302,M00142,2025-09-07,3501,26.77
T0006303,M00142,2025-10-07,3503,50.47
T0006304,M00142,2025-12-23,5732,45.26
T0006305,M00142,2026-02-28,4900,52.08
T0006306,M00142,2025-11-14,3000,47.88
T0006307,M00142,2026-01-12,4900,88.17
T0006308,M00142,2026-05-17,3502,12.06
T0006309,M00142,2025-09-16,5941,188.14
T0006310,M00142,2026-06-04,3502,125.53
T0006311,M00142,2026-04-03,5814,19.24
T0006312,M00142,2026-05-28,3002,6.9
T0006313,M00142,2026-04-23,5812,25.1
T0006314,M00142,2025-12-30,4900,52.32
T0006315,M00142,2025-12-26,3501,880.33
T0006316,M00142,2026-04-03,3503,114.81
T0006317,M00142,2025-09-20,3001,10.94
T0006318,M00142,2026-02-10,3501,33.46
T0006319,M00142,2025-09-04,5941,63.23
T0006320,M00142,2025-08-17,4511,85.94
T0006321,M00142,2025-11-08,4900,17.91
T0006322,M00142,2025-10-24,3502,58.27
T0006323,M00142,2026-03-30,3502,32.54
T0006324,M00142,2025-11-12,7011,22.11
T0006325,M00143,2026-02-27,7011,86.45
T0006326,M00143,2026-05-04,5812,118.44
T0006327,M00143,2025-12-31,3002,40.55
T0006328,M00143,2026-07-22,4900,136.26
T0006329,M00143,2026-02-02,7011,90.84
T0006330,M00143,2025-08-22,5812,76.24
T0006331,M00143,2025-08-08,5941,36.17
T0006332,M00143,2026-01-08,3503,40.57
T0006333,M00143,2025-12-21,3503,71.8
T0006334,M00143,2026-04-18,5732,765.0
T0006335,M00143,2025-09-10,3000,90.13
T0006336,M00143,2026-05-14,5541,36.19
T0006337,M00143,2026-06-12,3503,29.01
T0006338,M00143,2026-07-12,4511,40.78
T0006339,M00143,2025-09-14,3000,588.33
T0006340,M00143,2026-04-29,5411,44.73
T0006341,M00143,2025-08-07,5651,165.15
T0006342,M00143,2026-01-15,5732,45.79
T0006343,M00143,2025-09-19,3502,86.59
T0006344,M00143,2025-10-14,5541,147.19
T0006345,M00143,2026-04-16,5812,37.64
T0006346,M00143,2025-12-01,3501,35.12
T0006347,M00143,2026-03-23,5812,350.33
T0006348,M00143,2025-11-24,5814,178.5
T0006349,M00143,2026-02-08,5722,147.04
T0006350,M00143,2026-02-23,5651,146.54
T0006351,M00143,2026-07-08,5814,105.59
T0006352,M00143,2025-10-01,7011,501.59
T0006353,M00143,2025-11-30,3000,69.68
T0006354,M00143,2025-08-07,7011,118.78
T0006355,M00143,2026-03-22,5812,15.63
T0006356,M00143,2025-11-29,5541,29.23
T0006357,M00143,2025-08-29,5941,20.07
T0006358,M00143,2025-09-17,4511,238.43
T0006359,M00143,2026-05-03,3000,5.19
T0006360,M00143,2025-11-29,5651,44.6
T0006361,M00143,2026-07-20,5311,3.34
T0006362,M00143,2025-08-08,3503,29.04
T0006363,M00143,2025-10-30,5411,40.82
T0006364,M00143,2026-01-07,5651,266.37
T0006365,M00143,2025-12-22,3001,99.15
T0006366,M00143,2025-10-21,5941,28.99
T0006367,M00143,2025-09-16,4900,193.63
T0006368,M00143,2025-07-23,5732,67.89
T0006369,M00143,2025-12-11,5411,69.24
T0006370,M00143,2026-06-23,3002,20.03
T0006371,M00143,2026-01-01,5311,24.78
T0006372,M00143,2026-01-18,3502,29.22
T0006373,M00143,2025-11-04,7011,69.86
T0006374,M00143,2025-12-16,5941,72.09
T0006375,M00143,2026-05-31,5722,312.34
T0006376,M00144,2026-03-11,5941,86.72
T0006377,M00144,2026-04-28,3501,15.64
T0006378,M00144,2025-12-24,4511,25.38
T0006379,M00144,2026-05-12,3000,29.6
T0006380,M00144,2025-11-18,5814,34.35
T0006381,M00144,2026-03-10,5941,16.86
T0006382,M00144,2026-02-05,5651,81.73
T0006383,M00144,2025-12-01,5411,16.27
T0006384,M00144,2026-03-20,3001,95.27
T0006385,M00144,2026-01-29,3002,624.51
T0006386,M00144,2025-08-05,7011,17.65
T0006387,M00144,2026-02-04,7011,50.17
T0006388,M00144,2025-07-30,3001,5.35
T0006389,M00144,2025-10-06,3001,49.36
T0006390,M00144,2025-09-22,5311,126.81
T0006391,M00144,2026-05-13,5722,137.09
T0006392,M00144,2025-10-29,3002,72.05
T0006393,M00144,2026-07-10,3000,162.27
T0006394,M00144,2026-01-15,3501,850.7
T0006395,M00144,2025-07-23,3002,369.56
T0006396,M00144,2026-02-16,5812,39.55
T0006397,M00144,2025-10-06,3002,15.63
T0006398,M00144,2025-11-22,7011,44.43
T0006399,M00144,2025-08-13,3002,25.87
T0006400,M00144,2026-05-05,5722,104.73
T0006401,M00144,2026-05-09,3002,20.47
T0006402,M00144,2026-01-08,3001,62.0
T0006403,M00144,2025-08-31,3000,154.16
T0006404,M00144,2026-07-09,5814,60.3
T0006405,M00144,2025-09-28,3002,25.89
T0006406,M00144,2026-05-09,5732,215.9
T0006407,M00144,2026-03-13,3501,10.19
T0006408,M00144,2025-11-05,5541,48.05
T0006409,M00144,2025-12-28,5411,63.97
T0006410,M00144,2025-09-10,5812,67.76
T0006411,M00144,2026-01-28,5722,79.88
T0006412,M00144,2025-09-26,5541,122.79
T0006413,M00144,2026-02-13,5541,64.37
T0006414,M00144,2026-01-13,3502,46.15
T0006415,M00144,2025-11-17,5812,44.36
T0006416,M00144,2025-10-28,5411,36.18
T0006417,M00144,2026-04-25,5411,146.58
T0006418,M00144,2026-01-10,5732,34.93
T0006419,M00145,2025-08-15,5651,155.52
T0006420,M00145,2026-01-29,3000,126.24
T0006421,M00145,2026-02-15,5814,82.49
T0006422,M00145,2026-03-31,5722,36.73
T0006423,M00145,2026-03-03,5941,113.14
T0006424,M00145,2025-08-25,5814,115.19
T0006425,M00145,2026-01-22,5411,212.2
T0006426,M00145,2025-11-30,5732,175.24
T0006427,M00145,2025-10-28,3000,108.99
T0006428,M00145,2026-04-11,3501,21.59
T0006429,M00145,2025-08-17,5311,771.69
T0006430,M00145,2025-12-31,5941,16.39
T0006431,M00145,2026-02-05,5541,172.3
T0006432,M00145,2026-06-19,3001,102.65
T0006433,M00145,2025-10-13,4900,20.61
T0006434,M00145,2025-10-21,5651,58.89
T0006435,M00145,2026-06-25,7011,61.64
T0006436,M00145,2025-10-06,5541,246.06
T0006437,M00145,2026-03-19,3000,32.68
T0006438,M00145,2026-03-14,5812,51.32
T0006439,M00145,2025-08-04,3000,6.45
T0006440,M00145,2026-03-29,7011,377.95
T0006441,M00145,2026-04-24,5311,22.86
T0006442,M00145,2025-09-15,3001,92.47
T0006443,M00145,2025-10-14,3001,60.26
T0006444,M00145,2026-06-07,5814,60.46
T0006445,M00145,2026-06-21,5722,149.88
T0006446,M00145,2025-10-29,3002,354.7
T0006447,M00145,2026-06-22,5814,85.75
T0006448,M00145,2026-03-29,3000,128.39
T0006449,M00145,2025-09-27,5411,92.66
T0006450,M00145,2025-11-28,5941,184.48
T0006451,M00145,2025-10-22,5311,41.98
T0006452,M00145,2026-02-10,5651,195.47
T0006453,M00145,2026-04-14,5411,202.45
T0006454,M00145,2026-05-25,7011,196.87
T0006455,M00145,2026-06-11,5411,34.46
T0006456,M00145,2026-04-13,5941,56.35
T0006457,M00146,2025-10-19,5814,84.73
T0006458,M00146,2025-09-20,5411,65.87
T0006459,M00146,2026-02-20,5732,88.58
T0006460,M00146,2025-09-29,3503,37.45
T0006461,M00146,2026-05-27,7011,17.69
T0006462,M00146,2025-08-28,5814,36.45
T0006463,M00146,2025-09-25,7011,83.03
T0006464,M00146,2026-07-23,3001,130.77
T0006465,M00146,2025-12-27,3001,78.4
T0006466,M00146,2025-11-13,5812,94.32
T0006467,M00146,2026-02-05,5541,47.61
T0006468,M00146,2025-11-18,5541,109.54
T0006469,M00146,2026-02-28,3002,293.78
T0006470,M00146,2026-03-10,4900,134.93
T0006471,M00146,2026-03-18,4511,149.84
T0006472,M00146,2026-03-05,4900,89.48
T0006473,M00146,2025-11-08,3002,14.83
T0006474,M00146,2025-09-06,7011,23.46
T0006475,M00146,2026-05-27,5812,105.1
T0006476,M00146,2025-11-16,5732,65.96
T0006477,M00146,2026-02-10,5541,103.53
T0006478,M00146,2025-11-25,5411,356.53
T0006479,M00146,2026-05-01,5812,137.83
T0006480,M00146,2026-06-20,3503,234.84
T0006481,M00146,2025-08-13,3002,73.31
T0006482,M00146,2026-06-05,7011,29.75
T0006483,M00146,2026-01-29,4900,62.94
T0006484,M00146,2026-04-21,5814,29.82
T0006485,M00146,2026-05-29,3000,316.81
T0006486,M00146,2026-04-05,3002,146.99
T0006487,M00146,2025-11-09,3002,112.23
T0006488,M00146,2026-02-10,5541,229.51
T0006489,M00146,2025-11-24,5941,8.85
T0006490,M00146,2025-08-07,3002,120.08
T0006491,M00146,2025-09-14,5814,17.98
T0006492,M00146,2025-10-04,5722,66.2
T0006493,M00146,2026-02-08,5812,48.83
T0006494,M00146,2026-04-16,3502,129.25
T0006495,M00146,2026-04-27,5812,83.78
T0006496,M00146,2025-09-14,5812,255.98
T0006497,M00146,2026-02-07,5541,36.53
T0006498,M00146,2025-11-23,3503,135.52
T0006499,M00146,2026-03-08,3000,78.43
T0006500,M00146,2026-03-11,5411,13.0
T0006501,M00146,2026-02-18,3501,26.61
T0006502,M00146,2026-05-10,3002,57.4
T0006503,M00146,2026-02-03,3501,202.81
T0006504,M00147,2026-02-12,7011,57.96
T0006505,M00147,2026-02-16,3503,501.6
T0006506,M00147,2025-10-08,3502,74.53
T0006507,M00147,2025-12-22,5732,48.07
T0006508,M00147,2025-12-29,5311,109.04
T0006509,M00147,2025-12-26,3501,143.08
T0006510,M00147,2025-08-27,5722,42.26
T0006511,M00147,2025-12-02,3001,110.23
T0006512,M00147,2026-07-14,5814,48.0
T0006513,M00147,2026-04-08,3001,136.91
T0006514,M00147,2026-02-23,3501,79.02
T0006515,M00147,2026-07-11,4511,107.98
T0006516,M00147,2025-12-17,3502,31.21
T0006517,M00147,2026-02-07,4900,29.33
T0006518,M00147,2025-10-10,5814,171.66
T0006519,M00147,2026-04-04,5541,61.6
T0006520,M00147,2025-12-10,3001,88.68
T0006521,M00147,2026-05-30,5651,49.09
T0006522,M00147,2026-03-21,5812,163.81
T0006523,M00147,2026-02-07,5411,36.31
T0006524,M00147,2025-09-23,5411,58.23
T0006525,M00147,2026-06-30,3502,146.35
T0006526,M00147,2025-08-05,5411,215.5
T0006527,M00147,2026-03-18,3001,39.5
T0006528,M00147,2025-09-16,3502,473.28
T0006529,M00147,2026-06-23,5941,91.22
T0006530,M00147,2026-06-25,4511,23.5
T0006531,M00147,2026-03-04,4900,96.45
T0006532,M00147,2026-01-15,7011,45.47
T0006533,M00147,2026-02-28,5941,102.93
T0006534,M00147,2025-11-24,5722,63.89
T0006535,M00147,2026-06-16,4511,71.83
T0006536,M00147,2025-12-24,5722,26.8
T0006537,M00147,2026-05-07,3002,179.48
T0006538,M00147,2025-10-03,5814,20.99
T0006539,M00147,2025-10-09,5651,22.0
T0006540,M00147,2025-12-11,3000,96.29
T0006541,M00147,2026-02-06,4900,331.24
T0006542,M00148,2025-08-19,3001,195.07
T0006543,M00148,2025-10-11,5541,150.61
T0006544,M00148,2026-02-24,5732,48.85
T0006545,M00148,2026-05-13,5651,22.4
T0006546,M00148,2025-07-30,4511,7.33
T0006547,M00148,2026-01-20,7011,51.27
T0006548,M00148,2026-04-05,5812,216.61
T0006549,M00148,2026-02-09,7011,21.67
T0006550,M00148,2026-03-29,7011,134.32
T0006551,M00148,2026-01-19,4511,25.79
T0006552,M00148,2026-04-13,3001,74.15
T0006553,M00148,2026-03-15,5732,135.34
T0006554,M00148,2026-05-13,5941,34.48
T0006555,M00148,2025-08-29,3503,79.08
T0006556,M00148,2025-12-17,3502,44.03
T0006557,M00148,2025-11-16,5311,134.98
T0006558,M00148,2025-10-26,5311,84.38
T0006559,M00148,2025-11-03,3501,70.56
T0006560,M00148,2026-07-15,3503,316.83
T0006561,M00148,2026-07-07,5541,129.32
T0006562,M00148,2026-02-06,4900,33.44
T0006563,M00148,2025-11-14,3002,61.2
T0006564,M00148,2025-10-02,4511,61.81
T0006565,M00148,2025-09-02,5651,72.26
T0006566,M00148,2026-06-15,5651,832.56
T0006567,M00148,2025-10-11,5941,96.63
T0006568,M00148,2025-10-24,5812,8.71
T0006569,M00148,2025-11-03,5651,38.75
T0006570,M00148,2025-10-03,7011,9.66
T0006571,M00148,2025-09-14,5814,47.95
T0006572,M00148,2026-06-16,3503,9.14
T0006573,M00148,2026-03-04,7011,27.89
T0006574,M00148,2025-12-04,5722,14.57
T0006575,M00148,2025-08-24,4511,97.92
T0006576,M00148,2026-06-16,5812,66.72
T0006577,M00148,2025-08-26,4511,90.28
T0006578,M00148,2025-12-03,5541,60.07
T0006579,M00148,2025-08-03,3503,16.54
T0006580,M00148,2026-07-13,3502,111.44
T0006581,M00148,2025-10-02,3002,455.88
T0006582,M00148,2026-07-20,3502,100.41
T0006583,M00148,2026-07-14,5732,43.56
T0006584,M00148,2026-03-30,4511,15.99
T0006585,M00148,2025-12-17,5722,26.89
T0006586,M00148,2026-03-13,3000,104.9
T0006587,M00148,2025-09-27,4511,195.02
T0006588,M00148,2025-10-24,7011,86.56
T0006589,M00148,2025-08-23,5814,148.4
T0006590,M00148,2025-10-02,3501,135.32
T0006591,M00148,2025-10-01,5722,110.67
T0006592,M00148,2026-04-18,5722,34.52
T0006593,M00148,2026-04-09,3002,79.35
T0006594,M00148,2026-04-22,5941,28.55
T0006595,M00148,2026-07-10,4900,67.86
T0006596,M00149,2025-09-18,5311,18.0
T0006597,M00149,2026-05-19,4900,107.93
T0006598,M00149,2026-01-26,5651,293.31
T0006599,M00149,2026-02-06,4511,142.43
T0006600,M00149,2026-03-28,5814,153.38
T0006601,M00149,2026-04-11,3002,120.02
T0006602,M00149,2026-05-01,3503,244.28
T0006603,M00149,2026-03-07,3000,22.48
T0006604,M00149,2026-04-03,3501,16.68
T0006605,M00149,2026-07-10,5722,66.27
T0006606,M00149,2025-12-10,5941,7.68
T0006607,M00149,2026-01-12,5732,228.3
T0006608,M00149,2025-12-08,5814,226.04
T0006609,M00149,2026-01-10,5311,43.23
T0006610,M00149,2025-12-07,7011,46.03
T0006611,M00149,2025-12-31,5814,62.03
T0006612,M00149,2026-04-09,3502,70.25
T0006613,M00149,2025-09-24,5941,75.73
T0006614,M00149,2026-06-06,5812,116.54
T0006615,M00149,2025-11-06,5541,56.11
T0006616,M00149,2026-05-22,5812,171.26
T0006617,M00149,2026-04-07,5941,104.16
T0006618,M00149,2025-11-15,3501,36.34
T0006619,M00149,2026-02-11,3503,253.44
T0006620,M00149,2026-04-17,5814,17.15
T0006621,M00149,2026-06-07,5541,60.81
T0006622,M00149,2026-01-20,5411,175.37
T0006623,M00149,2026-03-15,5541,32.36
T0006624,M00149,2026-05-27,7011,90.88
T0006625,M00149,2026-07-15,5732,114.82
T0006626,M00149,2026-01-10,3503,28.2
T0006627,M00149,2025-12-31,5941,62.02
T0006628,M00149,2026-01-23,3501,57.03
T0006629,M00149,2026-02-15,5651,38.41
T0006630,M00149,2025-12-13,3002,666.26
T0006631,M00149,2026-03-28,5651,31.09
T0006632,M00149,2025-08-24,3502,182.17
T0006633,M00149,2025-11-24,5732,45.02
T0006634,M00149,2026-03-05,4511,22.5
T0006635,M00149,2026-06-30,5722,73.91
T0006636,M00149,2026-03-18,5812,127.62
T0006637,M00149,2025-10-07,5732,167.42
T0006638,M00149,2026-05-19,5541,318.07
T0006639,M00149,2026-05-05,5722,1268.06
T0006640,M00149,2025-08-02,5411,85.67
T0006641,M00149,2026-07-04,5311,34.36
T0006642,M00149,2025-09-21,5814,104.89
T0006643,M00149,2025-08-19,3002,51.1
T0006644,M00149,2026-01-14,3503,168.34
T0006645,M00149,2026-05-04,3503,18.23
T0006646,M00150,2026-04-26,5812,12.38
T0006647,M00150,2025-10-31,5722,32.82
T0006648,M00150,2025-08-15,5812,150.82
T0006649,M00150,2026-01-18,5941,216.23
T0006650,M00150,2026-05-01,5732,18.69
T0006651,M00150,2025-11-11,5814,136.05
T0006652,M00150,2026-02-17,3502,9.51
T0006653,M00150,2025-09-06,3501,60.99
T0006654,M00150,2026-03-10,4511,202.76
T0006655,M00150,2026-07-09,5732,38.42
T0006656,M00150,2026-02-04,5732,14.78
T0006657,M00150,2025-11-25,5311,77.19
T0006658,M00150,2026-05-11,3503,36.43
T0006659,M00150,2026-06-30,4900,125.16
T0006660,M00150,2026-01-11,5541,27.51
T0006661,M00150,2026-04-28,5812,30.8
T0006662,M00150,2026-06-02,5732,8.84
T0006663,M00150,2026-01-26,3000,79.04
T0006664,M00150,2026-06-06,3503,56.77
T0006665,M00150,2026-06-20,5941,20.32
T0006666,M00150,2025-11-22,7011,80.95
T0006667,M00150,2025-12-23,4900,186.25
T0006668,M00150,2025-12-10,5722,53.75
T0006669,M00150,2025-09-18,5732,87.2
T0006670,M00150,2026-02-14,5411,87.65
T0006671,M00150,2025-11-25,3001,20.0
T0006672,M00150,2026-05-19,4511,521.44
T0006673,M00150,2025-08-21,4900,41.64
T0006674,M00150,2026-01-17,5941,128.52
T0006675,M00150,2025-11-21,5411,143.91
T0006676,M00150,2025-10-04,5814,58.0
T0006677,M00150,2026-05-20,3000,122.34
T0006678,M00150,2025-11-02,5722,85.27
T0006679,M00150,2026-05-11,3000,16.16
T0006680,M00150,2025-08-20,5651,47.83
T0006681,M00150,2026-06-05,3502,36.14
T0006682,M00150,2026-03-01,5941,42.02
T0006683,M00150,2026-03-18,3000,18.1
T0006684,M00150,2026-03-17,5812,205.7
T0006685,M00150,2025-08-20,3002,330.96
T0006686,M00150,2026-02-05,7011,177.33
T0006687,M00150,2025-08-15,5541,237.59
T0006688,M00150,2025-11-01,3001,47.25
T0006689,M00150,2026-05-17,4511,35.3
T0006690,M00150,2025-12-19,3501,30.61
T0006691,M00150,2025-08-19,5722,126.98
T0006692,M00151,2025-09-30,5311,243.51
T0006693,M00151,2026-01-07,5311,99.98
T0006694,M00151,2026-04-13,5812,28.83
T0006695,M00151,2026-07-16,5722,33.75
T0006696,M00151,2025-09-02,5311,131.89
T0006697,M00151,2026-03-24,5812,189.0
T0006698,M00151,2026-01-01,4511,115.78
T0006699,M00151,2026-07-18,5411,444.47
T0006700,M00151,2025-11-18,3501,342.07
T0006701,M00151,2026-04-18,3502,103.65
T0006702,M00151,2025-12-04,5814,28.83
T0006703,M00151,2025-12-03,3001,17.99
T0006704,M00151,2025-10-17,7011,45.27
T0006705,M00151,2026-05-24,3001,141.63
T0006706,M00151,2025-08-22,5541,414.32
T0006707,M00151,2026-02-01,4511,101.24
T0006708,M00151,2026-04-19,3001,214.59
T0006709,M00151,2026-01-30,5411,52.18
T0006710,M00151,2025-10-15,7011,124.31
T0006711,M00151,2025-08-18,5941,151.92
T0006712,M00151,2025-08-15,4511,9.21
T0006713,M00151,2025-10-31,3001,44.1
T0006714,M00151,2026-06-21,3501,172.38
T0006715,M00151,2025-12-17,5732,87.75
T0006716,M00151,2025-10-18,5722,20.16
T0006717,M00151,2026-06-05,3000,5.87
T0006718,M00151,2025-12-01,5941,46.26
T0006719,M00151,2026-05-23,4900,62.08
T0006720,M00151,2025-07-24,3002,27.55
T0006721,M00151,2026-05-20,3501,76.94
T0006722,M00151,2026-02-16,7011,110.65
T0006723,M00151,2025-12-12,4900,130.41
T0006724,M00151,2026-06-11,5541,6.32
T0006725,M00151,2026-04-21,3502,17.92
T0006726,M00151,2025-11-04,5814,49.17
T0006727,M00151,2026-05-12,3000,118.18
T0006728,M00151,2026-07-15,5814,108.77
T0006729,M00151,2026-01-23,5541,106.9
T0006730,M00151,2025-09-19,5722,45.45
T0006731,M00151,2025-10-08,5541,48.06
T0006732,M00151,2025-10-28,5311,32.19
T0006733,M00151,2025-10-24,3501,143.77
T0006734,M00152,2025-10-20,3000,82.09
T0006735,M00152,2025-08-02,5541,63.75
T0006736,M00152,2026-04-29,3501,34.58
T0006737,M00152,2026-05-03,5941,17.19
T0006738,M00152,2025-08-09,5812,34.9
T0006739,M00152,2025-09-01,3000,47.94
T0006740,M00152,2026-05-07,4900,6.24
T0006741,M00152,2025-09-14,3503,54.74
T0006742,M00152,2026-04-11,3001,168.07
T0006743,M00152,2026-06-28,3502,117.59
T0006744,M00152,2026-02-22,3502,40.6
T0006745,M00152,2025-10-29,3503,69.89
T0006746,M00152,2025-11-22,7011,38.24
T0006747,M00152,2026-02-09,5722,77.38
T0006748,M00152,2026-02-20,5732,311.1
T0006749,M00152,2026-06-15,3001,175.65
T0006750,M00152,2025-07-26,4900,112.26
T0006751,M00152,2025-08-15,3002,40.74
T0006752,M00152,2026-04-08,5651,141.17
T0006753,M00152,2026-06-23,3503,12.34
T0006754,M00152,2026-05-13,5722,51.81
T0006755,M00152,2025-11-19,5812,119.55
T0006756,M00152,2026-03-21,3502,139.83
T0006757,M00152,2026-05-03,3503,130.31
T0006758,M00152,2026-01-04,5814,89.55
T0006759,M00152,2026-03-18,3501,54.83
T0006760,M00152,2026-06-17,3000,114.2
T0006761,M00152,2026-03-04,5722,25.72
T0006762,M00152,2025-12-30,5941,28.65
T0006763,M00152,2025-09-27,5722,70.93
T0006764,M00152,2026-04-09,7011,79.3
T0006765,M00152,2026-05-12,3001,10.74
T0006766,M00152,2026-02-06,5732,105.12
T0006767,M00152,2025-08-31,5941,144.42
T0006768,M00152,2025-10-30,3002,61.73
T0006769,M00152,2025-10-28,5941,716.56
T0006770,M00152,2025-09-05,5411,33.69
T0006771,M00152,2026-03-27,7011,46.47
T0006772,M00152,2026-02-21,5941,44.92
T0006773,M00152,2025-10-19,7011,61.79
T0006774,M00152,2026-05-06,5651,48.0
T0006775,M00152,2026-01-30,3001,16.33
T0006776,M00152,2026-07-03,3502,38.61
T0006777,M00152,2026-03-15,5941,60.48
T0006778,M00152,2025-09-06,7011,227.82
T0006779,M00152,2025-12-17,5812,603.2
T0006780,M00152,2025-07-25,5411,253.53
T0006781,M00152,2026-02-24,3000,30.71
T0006782,M00152,2025-10-29,5941,33.25
T0006783,M00152,2026-06-08,3501,56.86
T0006784,M00153,2026-03-22,5411,397.25
T0006785,M00153,2025-07-29,3503,56.52
T0006786,M00153,2025-12-20,5311,17.68
T0006787,M00153,2025-08-31,5941,40.4
T0006788,M00153,2026-03-02,3001,142.17
T0006789,M00153,2026-03-17,5541,132.95
T0006790,M00153,2026-02-05,3503,54.59
T0006791,M00153,2025-08-16,3001,132.08
T0006792,M00153,2026-01-22,5651,6.87
T0006793,M00153,2026-07-17,5941,73.98
T0006794,M00153,2025-07-23,5411,157.7
T0006795,M00153,2026-03-21,5411,29.0
T0006796,M00153,2026-04-01,3503,28.89
T0006797,M00153,2025-08-17,3001,10.31
T0006798,M00153,2026-05-31,5411,326.98
T0006799,M00153,2025-10-09,3502,32.45
T0006800,M00153,2025-09-16,5541,84.86
T0006801,M00153,2025-08-16,3502,121.99
T0006802,M00153,2026-07-02,5941,302.5
T0006803,M00153,2025-09-24,5941,57.17
T0006804,M00153,2025-10-02,5941,38.88
T0006805,M00153,2026-05-24,3000,79.29
T0006806,M00153,2026-01-20,3503,240.83
T0006807,M00153,2026-01-03,5311,56.25
T0006808,M00153,2026-01-27,7011,25.67
T0006809,M00153,2025-11-30,5541,14.29
T0006810,M00153,2026-07-04,3502,19.66
T0006811,M00153,2025-09-05,3503,158.28
T0006812,M00153,2025-08-15,5732,48.39
T0006813,M00153,2026-04-04,5812,36.32
T0006814,M00153,2026-07-11,4511,32.59
T0006815,M00153,2026-06-03,3002,72.61
T0006816,M00153,2025-12-24,5732,52.49
T0006817,M00153,2025-12-02,3001,50.75
T0006818,M00153,2026-01-21,3501,257.06
T0006819,M00153,2026-01-24,3000,310.45
