member_id,nudge_date,channel,acted_within_14d
M00316,2026-05-20,push,1
M00317,2026-01-13,push,1
M00317,2026-05-04,email,1
M00317,2025-10-10,in_app,1
M00317,2026-05-31,in_app,1
M00317,2025-10-13,in_app,1
M00317,2025-12-10,push,1
M00317,2025-09-19,in_app,0
M00317,2026-06-30,in_app,1
M00318,2026-05-16,email,0
M00318,2025-10-20,email,1
M00318,2025-12-25,in_app,0
M00318,2026-05-06,push,0
M00318,2026-03-23,push,0
M00318,2026-04-26,email,1
M00318,2025-12-28,push,1
M00318,2025-09-08,in_app,1
M00319,2026-01-20,email,0
M00319,2025-09-23,push,1
M00319,2025-11-05,in_app,0
M00319,2025-12-29,email,0
M00319,2026-03-28,in_app,1
M00319,2026-06-06,in_app,1
M00319,2025-11-02,push,0
M00319,2026-03-30,push,0
M00319,2026-02-18,in_app,0
M00319,2025-07-23,push,0
M00319,2026-03-31,in_app,0
M00319,2025-10-29,push,0
M00319,2026-06-18,in_app,1
M00320,2026-04-23,in_app,0
M00320,2025-09-28,in_app,0
M00320,2026-03-20,push,0
M00320,2026-03-08,push,0
M00320,2025-11-01,push,0
M00321,2026-02-20,email,0
M00321,2026-03-14,in_app,0
M00321,2025-09-14,in_app,0
M00321,2026-03-30,in_app,0
M00321,2026-04-27,push,0
M00321,2026-01-05,email,0
M00321,2026-05-23,in_app,0
M00321,2026-03-12,in_app,0
M00321,2026-06-01,email,0
M00321,2025-10-29,email,0
M00321,2026-03-05,push,1
M00322,2026-03-10,push,0
M00322,2026-04-04,push,0
M00322,2025-12-23,push,0
M00322,2026-07-22,in_app,1
M00322,2026-07-13,in_app,1
M00322,2026-04-28,email,1
M00322,2026-07-04,push,1
M00322,2026-02-05,email,1
M00322,2025-11-09,email,1
M00322,2025-08-21,email,1
M00322,2025-12-20,in_app,0
M00322,2026-04-29,email,0
M00323,2025-08-08,email,1
M00323,2025-12-21,push,1
M00323,2026-07-11,email,1
M00323,2026-01-23,push,1
M00323,2025-08-06,push,0
M00323,2026-03-03,push,1
M00323,2025-10-12,in_app,1
M00323,2025-09-03,push,0
M00323,2025-10-08,push,1
M00323,2025-09-19,push,1
M00323,2025-11-30,push,1
M00323,2026-02-18,push,1
M00324,2026-03-24,in_app,1
M00324,2026-03-21,in_app,1
M00324,2025-09-08,in_app,1
M00324,2026-06-20,push,0
M00324,2026-06-27,push,1
M00324,2026-04-17,push,1
M00324,2026-01-19,in_app,0
M00324,2025-12-31,push,1
M00324,2026-04-22,in_app,1
M00324,2026-02-10,in_app,0
M00324,2025-09-28,in_app,1
M00324,2026-07-21,in_app,1
M00325,2026-02-03,email,0
M00325,2025-08-06,email,0
M00325,2025-10-22,email,0
M00325,2026-05-11,push,0
M00325,2025-10-05,email,1
M00326,2025-08-01,email,1
M00326,2026-05-03,push,0
M00326,2026-04-04,push,1
M00326,2026-03-18,email,1
M00326,2026-06-08,push,1
M00326,2025-07-23,email,1
M00326,2025-12-09,in_app,0
M00327,2025-11-30,email,1
M00327,2025-11-10,email,0
M00327,2025-10-27,push,0
M00327,2026-06-05,email,1
M00328,2026-04-17,in_app,1
M00328,2026-03-18,push,0
M00328,2025-08-14,push,0
M00328,2025-12-28,push,0
M00328,2026-01-06,in_app,0
M00328,2026-07-03,push,0
M00328,2026-01-12,push,0
M00328,2026-06-23,in_app,0
M00328,2026-05-21,in_app,0
M00328,2026-02-14,in_app,0
M00328,2026-02-27,email,0
M00329,2026-03-09,in_app,0
M00329,2026-05-11,in_app,0
M00329,2025-08-23,email,0
M00329,2025-09-05,email,1
M00329,2026-01-04,push,1
M00329,2025-10-10,push,1
M00329,2026-05-12,push,1
M00329,2026-01-03,email,0
M00329,2025-12-18,email,1
M00329,2026-03-17,push,1
M00330,2025-09-28,push,1
M00330,2026-07-18,push,0
M00330,2026-04-30,in_app,0
M00330,2025-11-15,in_app,0
M00330,2025-09-29,push,0
M00330,2026-07-05,in_app,0
M00330,2026-06-30,email,0
M00330,2026-05-09,in_app,0
M00330,2025-12-02,push,0
M00330,2025-12-01,push,0
M00330,2026-03-14,email,0
M00330,2026-01-15,in_app,0
M00330,2026-04-24,email,0
M00330,2026-01-07,email,1
M00331,2026-07-09,push,0
M00331,2026-07-20,push,1
M00331,2026-06-09,push,0
M00331,2026-04-10,push,1
M00331,2025-10-18,email,1
M00331,2026-03-03,push,0
M00331,2026-02-18,in_app,0
M00331,2025-10-12,in_app,0
M00331,2025-12-06,email,1
M00331,2026-03-09,push,0
M00332,2025-12-13,push,0
M00332,2025-08-29,push,0
M00332,2025-09-07,in_app,1
M00332,2025-10-17,push,0
M00332,2026-01-20,in_app,1
M00332,2025-11-02,email,0
M00332,2026-04-28,push,1
M00332,2026-06-30,email,0
M00332,2025-10-15,in_app,1
M00332,2026-04-24,in_app,0
M00332,2025-11-23,in_app,1
M00332,2026-07-14,in_app,0
M00332,2026-01-27,in_app,0
M00332,2025-12-27,email,1
M00332,2025-10-15,in_app,0
M00332,2026-07-10,in_app,1
M00333,2026-07-16,in_app,1
M00333,2026-04-22,push,0
M00333,2026-05-28,in_app,0
M00333,2026-04-06,email,1
M00333,2026-06-23,push,0
M00333,2026-05-02,push,0
M00333,2026-02-28,in_app,0
M00333,2026-07-09,in_app,1
M00333,2026-07-08,email,0
M00333,2026-04-22,push,1
M00333,2026-07-16,push,0
M00333,2026-03-11,push,0
M00333,2025-08-24,push,0
M00334,2025-10-03,push,0
M00334,2025-11-03,in_app,1
M00334,2026-06-26,push,0
M00334,2026-07-22,push,1
M00334,2025-11-21,email,1
M00334,2026-03-23,email,1
M00334,2026-03-21,push,0
M00335,2025-10-06,push,0
M00335,2025-09-27,push,0
M00335,2026-06-04,push,0
M00335,2025-10-02,email,0
M00335,2026-03-16,email,1
M00335,2026-05-18,in_app,0
M00335,2026-01-31,email,1
M00335,2025-10-23,push,0
M00335,2026-06-21,email,0
M00335,2026-02-27,in_app,0
M00335,2026-03-16,email,0
M00335,2025-10-15,in_app,0
M00336,2026-06-11,push,1
M00336,2026-06-01,in_app,1
M00336,2026-03-31,in_app,1
M00336,2025-12-21,in_app,0
M00336,2025-10-07,push,1
M00336,2025-12-26,email,1
M00336,2026-07-09,in_app,0
M00337,2025-12-25,push,0
M00337,2025-12-15,push,1
M00337,2026-01-31,email,1
M00337,2026-01-03,push,1
M00337,2025-10-04,in_app,0
M00337,2025-09-06,email,1
M00337,2026-07-19,in_app,0
M00337,2026-07-13,in_app,1
M00337,2026-06-30,email,1
M00337,2025-08-24,email,1
M00337,2026-02-12,in_app,0
M00337,2026-02-23,in_app,1
M00337,2026-06-05,push,0
M00338,2025-11-28,in_app,0
M00338,2025-07-27,in_app,1
M00338,2025-12-03,email,0
M00338,2026-06-15,in_app,0
M00338,2025-08-02,email,1
M00338,2026-05-11,email,0
M00338,2025-12-12,push,1
M00338,2026-02-17,email,1
M00339,2026-05-05,email,0
M00339,2025-11-11,in_app,0
M00339,2025-08-19,push,0
M00339,2025-08-18,email,1
M00339,2025-12-10,in_app,0
M00339,2025-11-08,email,0
M00340,2025-10-16,push,1
M00340,2026-06-30,in_app,1
M00340,2025-11-08,push,0
M00340,2025-11-01,in_app,0
M00340,2026-05-18,push,1
M00341,2026-01-02,in_app,0
M00341,2025-11-20,push,1
M00341,2025-11-21,push,1
M00341,2026-01-02,push,0
M00341,2026-01-06,email,0
M00341,2026-05-05,push,1
M00341,2026-04-24,in_app,0
M00342,2026-06-08,push,1
M00342,2026-02-01,in_app,1
M00342,2025-12-03,push,0
M00342,2025-11-20,push,1
M00342,2025-11-12,in_app,0
M00342,2026-02-06,push,1
M00342,2025-08-01,in_app,1
M00342,2026-07-11,email,1
M00343,2026-04-02,email,0
M00343,2026-01-14,in_app,0
M00343,2026-05-03,push,0
M00343,2025-11-06,in_app,0
M00343,2025-12-29,push,0
M00343,2025-11-14,in_app,1
M00343,2025-10-07,email,0
M00343,2025-09-18,push,0
M00343,2026-06-12,email,0
M00343,2025-08-22,in_app,0
M00344,2026-01-18,push,1
M00344,2026-05-21,push,0
M00344,2026-02-22,email,0
M00344,2025-08-24,in_app,0
M00344,2025-10-20,push,1
M00344,2026-01-30,in_app,0
M00345,2025-09-19,email,0
M00345,2025-12-28,in_app,1
M00345,2025-11-05,email,0
M00345,2026-06-03,email,1
M00346,2025-11-10,push,1
M00346,2025-08-30,email,1
M00346,2026-04-01,in_app,0
M00346,2025-08-20,email,0
M00346,2026-01-01,in_app,0
M00346,2025-09-13,email,1
M00346,2026-05-28,in_app,0
M00346,2026-04-12,in_app,1
M00346,2025-11-25,email,1
M00346,2025-10-19,push,0
M00346,2025-10-05,in_app,0
M00346,2025-08-18,email,0
M00346,2026-03-27,email,1
M00346,2026-06-17,email,1
M00346,2025-12-22,email,0
M00346,2025-08-16,email,1
M00346,2025-12-15,in_app,1
M00346,2025-09-14,in_app,1
M00347,2025-11-24,push,0
M00347,2025-11-01,email,0
M00347,2025-09-19,push,0
M00347,2025-12-01,email,1
M00347,2025-07-26,push,1
M00347,2026-05-22,in_app,1
M00347,2026-03-01,in_app,0
M00348,2025-11-22,email,0
M00348,2025-10-08,push,0
M00348,2026-01-14,email,0
M00348,2025-10-08,push,0
M00348,2026-04-25,in_app,0
M00348,2026-01-29,in_app,0
M00348,2025-09-16,push,0
M00349,2026-06-16,email,0
M00349,2026-04-13,in_app,0
M00349,2026-05-17,in_app,0
M00349,2025-11-25,in_app,0
M00349,2026-05-21,email,0
M00349,2026-05-18,in_app,1
M00349,2025-10-19,in_app,0
M00349,2025-10-01,email,1
M00349,2026-06-24,push,0
M00350,2026-05-04,push,0
M00350,2026-05-10,email,1
M00350,2025-09-24,email,1
M00350,2025-09-01,push,0
M00350,2026-06-25,email,0
M00350,2026-01-08,email,0
M00350,2026-04-06,in_app,0
M00350,2026-05-13,email,1
M00350,2026-05-22,push,0
M00350,2026-03-08,in_app,0
M00351,2025-08-02,email,0
M00351,2025-11-12,in_app,0
M00351,2025-08-06,in_app,0
M00351,2025-11-16,email,0
M00351,2026-07-20,in_app,0
M00351,2026-06-14,push,0
M00351,2026-01-13,in_app,0
M00351,2026-07-03,push,0
M00351,2026-05-01,email,1
M00351,2025-09-30,push,0
M00351,2025-11-14,in_app,0
M00352,2026-01-16,email,1
M00352,2025-08-13,email,0
M00352,2026-06-22,in_app,0
M00352,2025-08-28,email,1
M00352,2026-07-02,in_app,0
M00353,2026-03-04,email,0
M00353,2026-07-08,email,0
M00353,2026-01-02,in_app,0
M00353,2026-07-13,in_app,0
M00353,2026-02-14,push,0
M00353,2025-08-07,push,1
M00353,2026-04-11,email,0
M00353,2025-10-03,in_app,1
M00354,2026-02-01,in_app,0
M00354,2026-06-10,in_app,1
M00354,2026-04-17,push,1
M00354,2026-07-13,push,0
M00354,2026-03-06,push,0
M00354,2026-01-11,in_app,1
M00354,2025-10-28,in_app,0
M00354,2025-09-01,in_app,0
M00355,2026-03-17,in_app,0
M00355,2026-07-03,email,0
M00355,2026-06-06,push,1
M00355,2026-05-12,email,0
M00355,2026-06-13,email,1
M00355,2025-07-27,email,1
M00355,2026-05-14,in_app,0
M00355,2025-08-23,email,0
M00355,2026-04-21,in_app,0
M00355,2025-11-12,in_app,0
M00355,2025-10-09,in_app,0
M00355,2026-05-19,in_app,0
M00356,2026-04-03,push,1
M00356,2026-06-02,in_app,0
M00356,2025-08-04,email,0
M00356,2026-04-01,in_app,1
M00356,2025-11-26,push,0
M00356,2025-10-07,push,1
M00356,2025-11-06,in_app,0
M00356,2026-03-21,email,1
M00356,2025-11-04,email,0
M00356,2026-04-05,push,0
M00356,2026-06-24,in_app,0
M00356,2026-04-15,in_app,0
M00357,2026-05-24,in_app,0
M00357,2026-05-17,push,0
M00357,2025-08-08,email,0
M00357,2025-11-27,push,0
M00357,2026-05-18,in_app,0
M00357,2026-01-25,in_app,1
M00357,2025-11-01,push,1
M00357,2025-09-23,in_app,0
M00357,2025-11-27,in_app,0
M00357,2025-09-14,push,0
M00357,2026-02-04,in_app,0
M00358,2025-10-11,push,0
M00358,2025-09-01,in_app,0
M00358,2026-06-18,in_app,0
M00358,2026-06-07,email,0
M00358,2025-10-27,email,0
M00358,2026-01-21,email,1
M00358,2026-03-04,in_app,0
M00358,2025-11-16,push,0
M00359,2026-06-06,push,1
M00359,2026-06-01,email,0
M00359,2026-04-05,in_app,0
M00359,2025-08-29,push,1
M00359,2025-10-24,email,0
M00359,2025-11-19,in_app,0
M00359,2026-06-04,in_app,0
M00359,2026-05-30,in_app,0
M00359,2026-05-25,email,0
M00360,2025-10-11,email,1
M00360,2026-03-22,in_app,1
M00360,2026-02-07,push,1
M00360,2025-11-18,in_app,1
M00360,2025-12-14,in_app,0
M00360,2026-04-27,in_app,1
M00360,2026-04-07,email,0
M00360,2025-11-19,in_app,1
M00361,2026-01-18,in_app,0
M00361,2026-02-19,push,0
M00361,2025-10-03,in_app,0
M00361,2025-12-20,in_app,0
M00361,2025-10-29,push,0
M00361,2025-09-13,email,1
M00361,2025-09-18,email,0
M00361,2025-11-02,in_app,1
M00361,2026-03-16,in_app,1
M00361,2025-09-11,push,1
M00362,2025-12-02,push,0
M00362,2025-12-01,push,1
M00362,2025-11-19,push,0
M00362,2025-10-30,in_app,1
M00362,2025-11-11,in_app,0
M00362,2026-05-18,in_app,0
M00362,2026-07-17,email,0
M00362,2025-10-24,push,0
M00363,2025-10-02,push,1
M00363,2026-02-17,in_app,0
M00363,2026-07-10,email,0
M00363,2026-04-21,email,0
M00363,2025-10-27,push,0
M00363,2025-08-14,email,0
M00363,2025-09-19,in_app,0
M00363,2026-02-25,push,0
M00363,2025-08-23,email,1
M00364,2026-02-24,push,0
M00364,2025-10-11,email,0
M00364,2025-10-29,in_app,0
M00364,2026-05-31,in_app,1
M00364,2025-08-12,in_app,1
M00364,2026-07-22,push,0
M00364,2026-06-30,email,0
M00364,2025-10-31,in_app,0
M00364,2026-07-07,in_app,1
M00364,2026-02-09,email,1
M00364,2025-12-02,in_app,0
M00364,2025-10-16,push,1
M00365,2026-01-10,in_app,0
M00365,2026-07-22,in_app,1
M00365,2026-06-10,push,1
M00365,2026-03-02,push,0
M00365,2026-02-09,push,1
M00365,2025-11-04,in_app,0
M00365,2026-05-03,email,0
M00366,2026-05-23,push,0
M00366,2026-06-14,email,1
M00366,2026-02-27,email,0
M00366,2025-11-02,in_app,0
M00366,2025-12-10,email,0
M00366,2025-09-22,push,0
M00366,2025-08-25,in_app,0
M00366,2026-06-20,email,1
M00366,2025-12-25,push,0
M00366,2025-11-10,email,0
M00367,2025-12-03,in_app,0
M00367,2025-12-12,in_app,1
M00367,2026-05-06,email,1
M00367,2025-10-11,email,1
M00367,2025-12-31,in_app,0
M00367,2025-08-10,email,1
M00367,2025-11-11,email,0
M00367,2026-06-23,push,1
M00367,2025-08-31,email,0
M00368,2026-07-17,push,0
M00368,2026-04-18,email,0
M00368,2025-09-27,push,0
M00368,2026-02-03,push,0
M00368,2025-12-26,in_app,1
M00368,2025-12-30,email,0
M00369,2025-08-14,push,1
M00369,2026-04-20,email,1
M00369,2026-01-12,email,1
M00369,2026-03-28,in_app,0
M00369,2025-08-15,email,0
M00369,2026-03-17,in_app,1
M00369,2026-06-14,email,0
M00369,2026-07-07,push,1
M00369,2026-01-16,push,1
M00369,2026-02-06,email,0
M00370,2026-03-10,in_app,1
M00370,2026-05-21,email,1
M00370,2026-06-05,email,0
M00370,2025-11-30,in_app,1
M00370,2026-05-17,in_app,1
M00371,2026-07-20,push,1
M00371,2025-09-25,push,1
M00371,2025-10-15,push,1
M00371,2026-01-20,in_app,1
M00371,2025-08-24,push,0
M00371,2025-08-06,push,0
M00371,2025-10-05,in_app,1
M00371,2025-10-22,in_app,0
M00371,2026-03-27,in_app,1
M00371,2026-01-21,push,0
M00372,2025-11-07,in_app,0
M00372,2026-02-20,email,0
M00372,2026-03-15,in_app,0
M00372,2026-02-22,email,0
M00372,2025-08-19,in_app,0
M00373,2025-12-15,email,0
M00373,2026-04-21,email,0
M00373,2025-11-17,push,0
M00373,2026-02-18,in_app,0
M00373,2025-12-08,push,0
M00374,2026-03-15,email,1
M00374,2025-09-16,email,1
M00374,2026-02-03,push,1
M00374,2026-06-30,push,1
M00374,2025-09-07,push,0
M00374,2025-10-20,push,0
M00374,2025-08-03,email,1
M00374,2025-12-01,push,1
M00374,2025-11-12,email,0
M00374,2026-03-20,email,0
M00374,2025-10-28,push,0
M00375,2025-09-27,push,0
M00375,2026-02-27,in_app,0
M00375,2026-04-14,in_app,0
M00375,2026-03-17,push,0
M00375,2026-06-26,in_app,0
M00375,2026-01-18,push,0
M00375,2025-12-31,in_app,0
M00375,2026-05-07,in_app,1
M00375,2025-10-04,email,0
M00375,2025-10-29,push,1
M00375,2026-01-08,email,0
M00376,2026-07-01,email,1
M00376,2025-11-27,in_app,1
M00376,2025-10-28,email,1
M00376,2026-04-26,in_app,0
M00376,2026-01-25,email,0
M00376,2025-12-22,email,1
M00377,2026-02-11,push,0
M00377,2026-06-24,push,0
M00377,2025-09-30,email,0
M00377,2025-08-29,email,0
M00377,2026-07-19,email,1
M00377,2026-06-22,in_app,0
M00377,2026-03-01,push,1
M00377,2025-08-07,email,0
M00377,2026-06-18,email,0
M00377,2026-02-03,in_app,0
M00377,2026-04-25,push,0
M00378,2025-08-28,push,0
M00378,2025-08-28,push,0
M00378,2025-12-27,in_app,0
M00378,2026-07-06,email,1
M00378,2026-04-05,email,1
M00378,2026-05-04,push,0
M00378,2026-03-27,push,0
M00378,2026-03-28,push,1
M00378,2025-12-27,push,0
M00378,2026-06-17,in_app,1
M00378,2026-07-11,email,0
M00378,2026-01-09,email,0
M00379,2026-03-28,push,0
M00379,2025-12-26,push,0
M00379,2025-10-07,push,0
M00380,2026-02-18,in_app,0
M00380,2025-11-16,email,0
M00380,2025-11-08,push,1
M00380,2025-09-26,email,0
M00380,2026-02-03,push,0
M00380,2025-07-25,in_app,0
M00380,2025-12-08,push,1
M00381,2026-04-21,email,1
M00381,2025-09-11,push,0
M00381,2026-06-27,push,0
M00381,2025-11-11,email,1
M00381,2026-03-16,push,1
M00381,2025-09-22,push,1
M00381,2026-05-14,push,1
M00381,2026-01-03,email,0
M00381,2026-04-09,email,0
M00381,2026-05-13,email,0
M00381,2025-12-26,in_app,1
M00381,2025-11-15,push,0
M00381,2025-11-30,in_app,0
M00381,2025-12-07,in_app,1
M00381,2025-08-09,email,1
M00381,2025-07-31,push,0
M00382,2026-04-07,push,0
M00382,2026-07-06,email,0
M00382,2026-05-18,email,0
M00382,2025-09-03,in_app,0
M00382,2026-04-22,in_app,0
M00382,2025-10-19,in_app,1
M00383,2025-10-22,email,0
M00383,2026-05-13,in_app,0
M00383,2026-06-12,email,0
M00383,2025-09-21,push,0
M00383,2026-05-18,email,0
M00383,2025-10-07,in_app,0
M00383,2025-08-24,push,0
M00383,2025-12-05,email,0
M00383,2026-03-11,email,0
M00383,2025-09-18,email,0
M00383,2026-06-05,email,1
M00383,2025-12-30,push,0
M00383,2025-08-26,push,0
M00383,2025-12-01,push,0
M00384,2026-01-26,email,0
M00384,2026-01-29,in_app,0
M00384,2025-08-13,push,0
M00384,2026-06-13,push,0
M00384,2026-01-30,push,0
M00384,2026-03-10,email,0
M00384,2025-08-06,push,1
M00385,2025-07-30,email,1
M00385,2025-12-23,in_app,0
M00385,2026-05-18,push,1
M00385,2026-03-14,email,0
M00385,2026-02-21,push,0
M00386,2025-08-29,push,0
M00386,2025-09-16,email,1
M00386,2025-12-09,push,1
M00386,2025-10-17,push,1
M00386,2026-01-20,in_app,0
M00386,2026-02-21,push,1
M00386,2025-10-08,in_app,0
M00386,2025-08-03,email,1
M00386,2026-01-21,push,1
M00386,2026-01-03,email,1
M00386,2026-03-24,email,1
M00387,2025-08-08,email,1
M00387,2026-05-25,push,1
M00387,2026-04-24,in_app,1
M00387,2026-04-10,push,1
M00387,2025-12-18,in_app,1
M00387,2025-10-11,in_app,0
M00387,2026-05-13,email,1
M00387,2026-04-06,in_app,1
M00387,2025-12-24,email,0
M00388,2026-06-21,push,0
M00388,2026-07-07,email,0
M00388,2025-09-30,in_app,1
M00388,2025-12-08,email,0
M00388,2026-01-06,in_app,0
M00388,2025-12-05,in_app,1
M00388,2026-05-04,email,0
M00388,2025-10-30,email,0
M00388,2026-04-16,email,1
M00388,2025-11-09,in_app,1
M00388,2025-08-01,push,1
M00388,2026-06-13,in_app,0
M00389,2026-04-18,email,1
M00389,2025-08-14,in_app,0
M00389,2025-11-17,email,0
M00389,2026-07-17,push,1
M00389,2025-09-08,push,1
M00389,2026-03-10,push,0
M00389,2026-03-24,in_app,1
M00389,2026-04-23,in_app,1
M00389,2026-02-06,in_app,1
M00390,2026-04-06,email,1
M00390,2025-09-23,push,1
M00390,2025-10-23,in_app,0
M00390,2026-05-12,in_app,0
M00390,2025-10-17,push,0
M00391,2026-03-01,email,0
M00391,2025-12-03,push,0
M00391,2026-06-08,push,1
M00391,2026-04-25,push,1
M00391,2026-02-08,email,1
M00391,2025-09-30,push,0
M00391,2026-07-16,in_app,0
M00392,2025-08-04,email,1
M00392,2025-12-17,email,0
M00392,2026-03-26,email,1
M00393,2025-12-16,email,0
M00393,2025-10-11,email,0
M00393,2025-07-30,in_app,1
M00393,2025-11-28,email,0
M00393,2025-11-28,push,0
M00393,2025-07-26,email,0
M00393,2025-08-26,email,0
M00393,2026-03-11,email,1
M00393,2026-03-26,push,0
M00393,2025-09-13,push,1
M00393,2025-12-29,push,0
M00393,2026-01-10,push,0
M00393,2025-12-02,email,0
M00393,2026-03-25,in_app,1
M00394,2026-03-30,push,1
M00394,2025-10-28,push,0
M00394,2025-10-18,push,0
M00394,2025-12-02,push,0
M00394,2025-08-07,push,0
M00394,2025-10-15,push,0
M00394,2026-02-25,push,1
M00394,2025-09-08,push,0
M00394,2026-04-05,push,1
M00394,2025-08-19,push,1
M00394,2025-10-18,in_app,0
M00394,2026-01-25,in_app,0
M00395,2025-12-21,push,0
M00395,2026-06-05,email,0
M00395,2025-09-03,push,0
M00395,2026-07-10,in_app,0
M00395,2026-01-08,push,1
M00395,2025-11-19,in_app,0
M00395,2026-01-10,in_app,0
M00395,2026-06-22,email,0
M00395,2026-06-28,in_app,0
M00396,2026-03-28,push,1
M00396,2025-08-10,push,1
M00396,2025-07-27,push,0
M00396,2026-05-21,email,1
M00396,2025-10-07,push,1
M00396,2025-09-30,email,1
M00397,2025-11-18,email,0
M00397,2026-06-09,in_app,1
M00397,2026-04-23,email,0
M00397,2026-02-27,push,1
M00397,2025-09-07,email,0
M00397,2026-02-07,email,1
M00397,2026-05-01,email,0
M00397,2025-08-11,email,0
M00397,2026-01-14,email,0
M00398,2026-02-11,push,1
M00398,2025-11-28,push,0
M00398,2025-09-16,push,1
M00398,2026-03-25,push,1
M00398,2026-02-08,email,0
M00399,2025-09-18,push,1
M00399,2026-05-28,push,1
M00399,2025-12-23,in_app,1
M00399,2025-09-29,push,1
M00399,2026-04-16,push,1
M00399,2026-05-22,push,1
M00399,2026-01-03,push,1
M00399,2026-04-16,push,1
M00400,2026-03-28,push,1
M00400,2026-02-28,push,0
M00400,2026-02-17,push,1
M00400,2026-03-03,email,0
M00400,2026-05-27,push,0
M00400,2025-09-03,in_app,1
M00400,2025-09-22,in_app,0
M00400,2025-09-26,email,1
M00400,2026-04-12,in_app,1
M00400,2026-05-31,push,0
M00400,2025-09-25,push,0
M00401,2026-04-16,in_app,0
M00401,2026-03-05,push,1
M00401,2025-12-01,in_app,0
M00401,2025-09-07,in_app,1
M00401,2026-06-20,push,0
M00401,2025-12-29,push,1
M00402,2025-11-19,push,1
M00402,2026-05-13,in_app,0
M00402,2026-04-15,push,1
M00402,2025-12-17,in_app,0
M00402,2026-01-17,push,1
M00402,2025-12-30,email,1
M00402,2026-06-03,in_app,1
M00402,2025-09-09,email,1
M00402,2025-12-27,push,0
M00402,2026-01-04,push,0
M00402,2026-01-22,in_app,1
M00402,2025-07-28,email,0
M00402,2025-10-01,email,1
M00402,2025-12-13,email,1
M00402,2026-02-06,in_app,1
M00402,2026-07-07,email,1
M00402,2026-04-04,email,0
M00402,2026-03-08,email,1
M00402,2026-03-06,email,0
M00403,2026-02-18,in_app,1
M00403,2025-11-06,in_app,0
M00403,2026-07-16,email,1
M00403,2026-06-18,in_app,0
M00403,2025-09-15,push,0
M00403,2026-06-18,email,1
M00403,2026-06-01,in_app,0
M00403,2026-06-14,in_app,0
M00404,2025-10-18,push,1
M00404,2025-10-23,push,1
M00404,2026-03-11,push,1
M00404,2026-06-18,in_app,0
M00404,2026-06-26,email,0
M00404,2025-09-15,email,1
M00404,2025-11-12,push,0
M00404,2025-09-21,push,1
M00404,2026-01-10,email,1
M00404,2025-10-29,in_app,0
M00404,2025-11-04,in_app,0
M00404,2025-12-01,push,1
M00404,2026-02-13,in_app,1
M00405,2025-08-31,in_app,1
M00405,2026-01-21,push,0
M00405,2026-04-13,push,0
M00405,2026-07-04,email,0
M00405,2025-09-12,email,0
M00405,2026-02-03,in_app,0
M00406,2025-12-04,email,1
M00406,2026-01-27,push,0
M00406,2026-01-19,push,0
M00406,2026-06-15,push,0
M00406,2026-03-16,email,0
M00406,2026-05-31,in_app,0
M00406,2025-11-16,email,0
M00406,2026-03-28,push,1
M00407,2026-02-20,email,0
M00407,2026-05-18,email,1
M00407,2025-10-29,in_app,0
M00407,2026-04-15,push,1
M00407,2026-01-02,push,0
M00407,2026-01-28,push,1
M00407,2026-06-08,email,1
M00407,2026-04-06,email,0
M00407,2026-04-08,in_app,1
M00407,2025-09-11,in_app,1
M00407,2026-01-11,email,0
M00407,2025-11-14,in_app,0
M00408,2025-09-10,push,0
M00408,2026-03-05,email,0
M00408,2026-04-20,push,1
M00408,2026-02-02,email,0
M00408,2025-07-30,push,0
M00408,2026-07-16,email,0
M00408,2025-11-09,email,0
M00408,2026-03-17,in_app,1
M00408,2026-03-12,email,1
M00409,2025-07-25,email,1
M00409,2025-08-21,email,1
M00409,2026-06-11,push,0
M00409,2026-03-24,push,0
M00409,2026-02-21,in_app,0
M00409,2026-06-08,push,0
